country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Denmark,DK,2021-23,TESSy,2823,2496,88.4,Yes,B.1.621,1,2496,0.0
Denmark,DK,2021-23,TESSy,2823,2496,88.4,Yes,Other,5,2496,0.2
Denmark,DK,2021-23,TESSy,2823,2496,88.4,Yes,P.1,1,2496,0.0
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,B.1.1.7,1267,1372,92.3
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,B.1.1.7+E484K,1,1372,0.1
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,B.1.617.2,87,1372,6.3
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,B.1.621,3,1372,0.2
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,Other,10,1372,0.7
Denmark,DK,2021-24,TESSy,1659,1372,82.7,Yes,P.1,4,1372,0.3
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,B.1.1.7,813,1174,69.3
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,B.1.351,2,1174,0.2
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,B.1.617.2,340,1174,29.0
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,B.1.621,5,1174,0.4
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,Other,8,1174,0.7
Denmark,DK,2021-25,TESSy,1324,1174,88.7,Yes,P.1,6,1174,0.5
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,B.1.1.7,821,2328,35.3
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,B.1.351,10,2328,0.4
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,B.1.525,1,2328,0.0
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,B.1.617.1,2,2328,0.1
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,B.1.617.2,1473,2328,63.3
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,Other,18,2328,0.8
Denmark,DK,2021-26,TESSy,2681,2328,86.8,Yes,P.1,3,2328,0.1
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,B.1.1.7,578,3254,17.8
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,B.1.525,1,3254,0.0
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,B.1.617.1,1,3254,0.0
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,B.1.617.2,2635,3254,81.0
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,C.37,5,3254,0.2
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,Other,31,3254,1.0
Denmark,DK,2021-27,TESSy,4621,3254,70.4,Yes,P.1,3,3254,0.1
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,B.1.1.7,423,6266,6.8
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,B.1.351,1,6266,0.0
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,B.1.617.1,3,6266,0.0
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,B.1.617.2,5742,6266,91.6
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,B.1.621,5,6266,0.1
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,Other,89,6266,1.4
Denmark,DK,2021-28,TESSy,6823,6266,91.8,Yes,P.1,3,6266,0.0
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.1.7,156,4775,3.3
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.1.7+E484K,1,4775,0.0
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.351,1,4775,0.0
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.525,1,4775,0.0
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.617.1,5,4775,0.1
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,B.1.617.2,4473,4775,93.7
Denmark,DK,2021-29,TESSy,5299,4775,90.1,Yes,Other,138,4775,2.9
Denmark,DK,2021-30,TESSy,6256,5585,89.3,Yes,B.1.1.7,62,5585,1.1
Denmark,DK,2021-30,TESSy,6256,5585,89.3,Yes,B.1.617.2,5518,5585,98.8
Denmark,DK,2021-30,TESSy,6256,5585,89.3,Yes,C.37,1,5585,0.0
Denmark,DK,2021-30,TESSy,6256,5585,89.3,Yes,Other,3,5585,0.1
Denmark,DK,2021-30,TESSy,6256,5585,89.3,Yes,P.1,1,5585,0.0
Denmark,DK,2021-31,TESSy,6360,5497,86.4,Yes,B.1.1.7,39,5497,0.7
Denmark,DK,2021-31,TESSy,6360,5497,86.4,Yes,B.1.617.2,5452,5497,99.2
Denmark,DK,2021-31,TESSy,6360,5497,86.4,Yes,B.1.621,1,5497,0.0
Denmark,DK,2021-31,TESSy,6360,5497,86.4,Yes,Other,5,5497,0.1
Denmark,DK,2021-32,TESSy,6869,5784,84.2,Yes,B.1.1.7,23,5784,0.4
Denmark,DK,2021-32,TESSy,6869,5784,84.2,Yes,B.1.617.2,5758,5784,99.6
Denmark,DK,2021-32,TESSy,6869,5784,84.2,Yes,C.37,1,5784,0.0
Denmark,DK,2021-32,TESSy,6869,5784,84.2,Yes,Other,2,5784,0.0
Denmark,DK,2021-33,TESSy,5675,5516,97.2,Yes,B.1.1.7,9,5516,0.2
Denmark,DK,2021-33,TESSy,5675,5516,97.2,Yes,B.1.617.2,5507,5516,99.8
Denmark,DK,2021-34,TESSy,5292,5363,100.0,Yes,B.1.1.7,2,5363,0.0
Denmark,DK,2021-34,TESSy,5292,5363,100.0,Yes,B.1.617.2,5360,5363,99.9
Denmark,DK,2021-34,TESSy,5292,5363,100.0,Yes,Other,1,5363,0.0
Denmark,DK,2021-35,TESSy,2937,3656,100.0,Yes,B.1.1.7,1,3656,0.0
Denmark,DK,2021-35,TESSy,2937,3656,100.0,Yes,B.1.617.2,3655,3656,100.0
Denmark,DK,2021-36,TESSy,3219,2772,86.1,Yes,B.1.1.7,2,2772,0.1
Denmark,DK,2021-36,TESSy,3219,2772,86.1,Yes,B.1.617.2,2768,2772,99.9
Denmark,DK,2021-36,TESSy,3219,2772,86.1,Yes,Other,2,2772,0.1
Denmark,DK,2021-37,TESSy,2192,2006,91.5,Yes,B.1.1.7,1,2006,0.0
Denmark,DK,2021-37,TESSy,2192,2006,91.5,Yes,B.1.617.2,2005,2006,100.0
Denmark,DK,2021-38,TESSy,2536,2282,90.0,Yes,B.1.617.2,2281,2282,100.0
Denmark,DK,2021-38,TESSy,2536,2282,90.0,Yes,Other,1,2282,0.0
Denmark,DK,2021-39,TESSy,3038,2696,88.7,Yes,B.1.617.2,2696,2696,100.0
Denmark,DK,2021-40,TESSy,4083,3506,85.9,Yes,B.1.617.2,3506,3506,100.0
Denmark,DK,2021-41,TESSy,5035,4354,86.5,Yes,B.1.617.2,4354,4354,100.0
Denmark,DK,2021-42,TESSy,8671,7414,85.5,Yes,B.1.617.2,7414,7414,100.0
Denmark,DK,2021-43,TESSy,11889,8662,72.9,Yes,B.1.617.2,8662,8662,100.0
Denmark,DK,2021-44,TESSy,15997,11481,71.8,Yes,B.1.617.2,11481,11481,100.0
Denmark,DK,2021-45,TESSy,22712,11850,52.2,Yes,B.1.617.2,11850,11850,100.0
Denmark,DK,2021-46,TESSy,28111,11716,41.7,Yes,B.1.617.2,11716,11716,100.0
Denmark,DK,2021-47,TESSy,24896,12507,50.2,Yes,B.1.1.529,15,12507,0.1
Denmark,DK,2021-47,TESSy,24896,12507,50.2,Yes,B.1.617.2,12492,12507,99.9
Denmark,DK,2021-48,TESSy,34085,18416,54.0,Yes,B.1.1.529,333,18416,1.8
Denmark,DK,2021-48,TESSy,34085,18416,54.0,Yes,B.1.617.2,18083,18416,98.2
Denmark,DK,2021-49,TESSy,41455,13614,32.8,Yes,B.1.1.529,1400,13614,10.3
Denmark,DK,2021-49,TESSy,41455,13614,32.8,Yes,B.1.617.2,12214,13614,89.7
Denmark,DK,2021-50,TESSy,74581,7326,9.8,Yes,B.1.1.529,3557,7326,48.6
Denmark,DK,2021-50,TESSy,74581,7326,9.8,Yes,B.1.617.2,3769,7326,51.4
Denmark,DK,2021-51,TESSy,76297,5134,6.7,Yes,B.1.1.529,3888,5134,75.7
Denmark,DK,2021-51,TESSy,76297,5134,6.7,Yes,B.1.617.2,1246,5134,24.3
Denmark,DK,2021-52,TESSy,120788,10918,9.0,Yes,B.1.1.529,10053,10918,92.1
Denmark,DK,2021-52,TESSy,120788,10918,9.0,Yes,B.1.617.2,865,10918,7.9
Denmark,DK,2022-01,TESSy,128233,9448,7.4,Yes,B.1.1.529,9101,9448,96.3
Denmark,DK,2022-01,TESSy,128233,9448,7.4,Yes,B.1.617.2,347,9448,3.7
Denmark,DK,2022-02,TESSy,172916,13653,7.9,Yes,B.1.1.529,13526,13653,99.1
Denmark,DK,2022-02,TESSy,172916,13653,7.9,Yes,B.1.617.2,127,13653,0.9
Denmark,DK,2022-03,TESSy,268365,16032,6.0,Yes,B.1.1.529,15982,16032,99.7
Denmark,DK,2022-03,TESSy,268365,16032,6.0,Yes,B.1.617.2,50,16032,0.3
Denmark,DK,2022-04,TESSy,281574,13199,4.7,Yes,B.1.1.529,13188,13199,99.9
Denmark,DK,2022-04,TESSy,281574,13199,4.7,Yes,B.1.617.2,11,13199,0.1
Denmark,DK,2022-05,TESSy,175857,11289,6.4,Yes,B.1.1.529,11282,11289,99.9
Denmark,DK,2022-05,TESSy,175857,11289,6.4,Yes,B.1.617.2,7,11289,0.1
Denmark,DK,2022-06,TESSy,297526,13112,4.4,Yes,B.1.1.529,13109,13112,100.0
Denmark,DK,2022-06,TESSy,297526,13112,4.4,Yes,B.1.617.2,3,13112,0.0
Denmark,DK,2022-07,TESSy,225735,14762,6.5,Yes,B.1.1.529,14760,14762,100.0
Denmark,DK,2022-07,TESSy,225735,14762,6.5,Yes,B.1.617.2,2,14762,0.0
Denmark,DK,2022-08,TESSy,143357,14647,10.2,Yes,B.1.1.529,14643,14647,100.0
Denmark,DK,2022-08,TESSy,143357,14647,10.2,Yes,B.1.617.2,4,14647,0.0
Denmark,DK,2022-09,TESSy,104474,13454,12.9,Yes,B.1.1.529,13452,13454,100.0
Denmark,DK,2022-09,TESSy,104474,13454,12.9,Yes,B.1.617.2,2,13454,0.0
Denmark,DK,2022-10,TESSy,75848,13369,17.6,Yes,B.1.1.529,13368,13369,100.0
Denmark,DK,2022-10,TESSy,75848,13369,17.6,Yes,B.1.617.2,1,13369,0.0
Denmark,DK,2022-11,TESSy,47937,13484,28.1,Yes,B.1.1.529,13483,13484,100.0
Denmark,DK,2022-11,TESSy,47937,13484,28.1,Yes,B.1.617.2,1,13484,0.0
Estonia,EE,2020-01,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-01,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-02,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-02,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-03,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-03,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-04,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-04,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-05,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-05,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-06,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-06,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-07,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-07,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-08,GISAID,0,0,,Yes,B.1.1.529,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,B.1.351,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,B.1.617.2,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,B.1.640,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,Other,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,P.1,0,0,
Estonia,EE,2020-08,GISAID,0,0,,Yes,UNK,0,,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-09,GISAID,1,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-10,GISAID,9,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-11,GISAID,210,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-12,GISAID,165,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-13,GISAID,5570,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-14,GISAID,404,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-15,GISAID,223,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-16,GISAID,199,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-17,GISAID,109,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-18,GISAID,56,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-19,GISAID,38,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-20,GISAID,43,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-21,GISAID,39,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-22,GISAID,46,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-23,GISAID,71,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-24,GISAID,35,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-25,GISAID,8,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-26,GISAID,6,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-27,GISAID,6,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-28,GISAID,21,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-29,GISAID,4,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,B.1.640,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,Other,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,P.1,0,0,
Estonia,EE,2020-30,GISAID,11,0,0.0,Yes,UNK,0,,
Estonia,EE,2020-31,GISAID,45,0,0.0,Yes,B.1.1.529,0,0,
Estonia,EE,2020-31,GISAID,45,0,0.0,Yes,B.1.351,0,0,
Estonia,EE,2020-31,GISAID,45,0,0.0,Yes,B.1.617.2,0,0,
Estonia,EE,2020-31,GISAID,45,0,0.0,Yes,B.1.640,0,0,
